技能索引	类型	技能树上的显示位置	动画资源名	图标	天赋名称	职业所属	等级	升级所需等级	所需金币	材料1	材料1数量	材料2	材料2数量	降低冷却	增加物理伤害比例	增加魔法伤害比例	增加物理固定伤害	增加魔法固定伤害	增加物理暴击值	增加魔法暴击值	增加命中值	附加BUFF	技能消耗能量	技能说明	附加效果描述	增加生命	增加物理攻击	增加物理防御	增加魔法攻击	增加魔法防御	增加物理抗暴击	增加魔法抗暴击	增加物理暴击	增加魔法暴击	增加格挡率	增加格挡值	增加命中率	血球回复率
30213	11	1	0	item_skill_6001.png	固伤	21	40	76	0	74000001	102	75000001	50	0	0	0	25650	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]25650[txt:size=18 color=white]点物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨伤害百分比		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	1	59	0	71000001	23	72000001	14	0	30	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]30%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	2	59	0	71000001	45	72000001	27	0	59	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]59%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	3	60	0	71000001	67	72000001	41	0	89	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]89%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	4	60	0	71000001	89	72000001	54	0	118	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]118%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	5	61	0	71000001	111	72000001	68	0	148	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]148%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	6	61	0	71000001	133	72000001	81	0	178	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]178%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	7	62	0	71000001	156	72000001	95	0	207	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]207%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	8	62	0	71000001	178	72000001	108	0	237	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]237%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	9	63	0	71000001	200	72000001	122	0	266	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]266%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	10	63	0	71000001	222	72000001	135	0	296	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]296%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	11	64	0	72000001	149	73000001	76	0	325	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]325%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	12	64	0	72000001	162	73000001	83	0	355	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]355%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	13	65	0	72000001	176	73000001	89	0	385	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]385%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	14	65	0	72000001	189	73000001	96	0	414	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]414%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	15	66	0	72000001	203	73000001	103	0	444	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]444%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	16	66	0	72000001	216	73000001	110	0	473	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]473%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	17	67	0	72000001	229	73000001	117	0	503	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]503%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	18	67	0	72000001	243	73000001	124	0	533	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]533%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	19	68	0	72000001	256	73000001	131	0	562	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]562%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	20	68	0	72000001	270	73000001	137	0	592	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]592%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	21	69	0	73000001	144	74000001	94	0	621	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]621%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	22	69	0	73000001	151	74000001	98	0	651	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]651%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	23	70	0	73000001	158	74000001	103	0	680	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]680%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	24	70	0	73000001	165	74000001	107	0	710	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]710%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	25	71	0	73000001	172	74000001	112	0	740	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]740%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	26	71	0	74000001	116	75000001	57	0	769	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]769%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	27	72	0	74000001	121	75000001	59	0	799	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]799%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	28	72	0	74000001	125	75000001	61	0	828	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]828%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	29	73	0	74000001	130	75000001	63	0	858	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]858%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	12	2	0	item_skill_6002.png	百分比	21	30	73	0	74000001	134	75000001	66	0	888	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加疾风骤雨[txt:size=18 color=green]888%[txt:size=18 color=white]物理伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	1	3	0	item_skill_2130.png	特效	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加技能效果		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	1	3	0	item_skill_2130.png	特效	21	1	61	0	72000001	999	75000001	999	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加射击时间。		0	0	0	0	0	0	0	0	0	0	0	0	0
30213	1	3	0	item_skill_2130.png	特效	21	2	61	0	74000001	999	75000001	999	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]子弹拥有穿透效果。		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷额外伤害。		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	1	14	0	71000001	13	72000001	8	0	0	0	171	171	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]171[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]171[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	2	14	0	71000001	26	72000001	16	0	0	0	342	342	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]342[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]342[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	3	15	0	71000001	38	72000001	23	0	0	0	513	513	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]513[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]513[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	4	15	0	71000001	51	72000001	31	0	0	0	684	684	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]684[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]684[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	5	16	0	71000001	63	72000001	39	0	0	0	855	855	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]855[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]855[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	6	16	0	71000001	76	72000001	46	0	0	0	1026	1026	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]1026[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]1026[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	7	17	0	71000001	88	72000001	54	0	0	0	1197	1197	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]1197[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]1197[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	8	17	0	71000001	101	72000001	62	0	0	0	1368	1368	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]1368[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]1368[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	9	18	0	71000001	114	72000001	69	0	0	0	1539	1539	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]1539[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]1539[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	10	18	0	71000001	126	72000001	77	0	0	0	1710	1710	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]1710[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]1710[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	11	19	0	72000001	85	73000001	43	0	0	0	1881	1881	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]1881[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]1881[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	12	19	0	72000001	92	73000001	47	0	0	0	2052	2052	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]2052[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]2052[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	13	20	0	72000001	100	73000001	51	0	0	0	2223	2223	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]2223[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]2223[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	14	20	0	72000001	107	73000001	55	0	0	0	2394	2394	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]2394[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]2394[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	15	21	0	72000001	115	73000001	59	0	0	0	2565	2565	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]2565[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]2565[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	16	21	0	72000001	123	73000001	63	0	0	0	2736	2736	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]2736[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]2736[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	17	22	0	72000001	130	73000001	66	0	0	0	2907	2907	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]2907[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]2907[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	18	22	0	72000001	138	73000001	70	0	0	0	3078	3078	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]3078[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]3078[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	19	23	0	72000001	146	73000001	74	0	0	0	3249	3249	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]3249[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]3249[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	20	23	0	72000001	153	73000001	78	0	0	0	3420	3420	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]3420[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]3420[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	21	24	0	73000001	82	74000001	54	0	0	0	3591	3591	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]3591[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]3591[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	22	24	0	73000001	86	74000001	56	0	0	0	3762	3762	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]3762[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]3762[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	23	25	0	73000001	90	74000001	59	0	0	0	3933	3933	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]3933[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]3933[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	24	25	0	73000001	94	74000001	61	0	0	0	4104	4104	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]4104[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]4104[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	25	26	0	73000001	98	74000001	64	0	0	0	4275	4275	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]4275[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]4275[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	26	26	0	73000001	101	74000001	66	0	0	0	4446	4446	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]4446[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]4446[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	27	27	0	73000001	105	74000001	69	0	0	0	4617	4617	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]4617[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]4617[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	28	28	0	73000001	109	74000001	71	0	0	0	4788	4788	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]4788[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]4788[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	29	29	0	73000001	113	74000001	74	0	0	0	4959	4959	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]4959[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]4959[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	30	30	0	73000001	117	74000001	76	0	0	0	5130	5130	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]5130[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]5130[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	31	31	0	74000001	79	75000001	39	0	0	0	5301	5301	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]5301[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]5301[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	32	32	0	74000001	81	75000001	40	0	0	0	5472	5472	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]5472[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]5472[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	33	33	0	74000001	84	75000001	41	0	0	0	5643	5643	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]5643[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]5643[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	34	34	0	74000001	86	75000001	42	0	0	0	5814	5814	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]5814[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]5814[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	35	35	0	74000001	89	75000001	44	0	0	0	5985	5985	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]5985[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]5985[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	36	36	0	74000001	91	75000001	45	0	0	0	6156	6156	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]6156[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]6156[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	37	37	0	74000001	94	75000001	46	0	0	0	6327	6327	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]6327[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]6327[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	38	38	0	74000001	96	75000001	47	0	0	0	6498	6498	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]6498[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]6498[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	39	39	0	74000001	99	75000001	49	0	0	0	6669	6669	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]6669[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]6669[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	11	1	0	item_skill_6001.png	碎片手雷	22	40	40	0	74000001	102	75000001	50	0	0	0	6840	6840	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]6840[txt:size=18 color=white]点物理伤害；[txt:size=18 color=green]6840[txt:size=18 color=white]点魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	12	2	0	item_skill_6002.png	震荡手雷	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷伤害百分比		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	12	2	0	item_skill_6002.png	震荡手雷	22	1	16	0	71000001	13	72000001	8	0	6.5625	6.5625	0	0	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]0.07%[txt:size=18 color=white]物理伤害；[txt:size=18 color=green]0.07%[txt:size=18 color=white]魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	12	2	0	item_skill_6002.png	震荡手雷	22	2	16	0	71000001	26	72000001	16	0	13.125	13.125	0	0	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]0.14%[txt:size=18 color=white]物理伤害；[txt:size=18 color=green]0.14%[txt:size=18 color=white]魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	12	2	0	item_skill_6002.png	震荡手雷	22	3	17	0	71000001	38	72000001	23	0	19.6875	19.6875	0	0	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]0.2%[txt:size=18 color=white]物理伤害；[txt:size=18 color=green]0.2%[txt:size=18 color=white]魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	12	2	0	item_skill_6002.png	震荡手雷	22	4	17	0	71000001	51	72000001	31	0	26.25	26.25	0	0	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]0.27%[txt:size=18 color=white]物理伤害；[txt:size=18 color=green]0.27%[txt:size=18 color=white]魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	12	2	0	item_skill_6002.png	震荡手雷	22	5	18	0	71000001	63	72000001	39	0	32.8125	32.8125	0	0	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]0.33%[txt:size=18 color=white]物理伤害；[txt:size=18 color=green]0.33%[txt:size=18 color=white]魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	12	2	0	item_skill_6002.png	震荡手雷	22	6	18	0	71000001	76	72000001	46	0	39.375	39.375	0	0	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]0.4%[txt:size=18 color=white]物理伤害；[txt:size=18 color=green]0.4%[txt:size=18 color=white]魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
30231	12	2	0	item_skill_6002.png	震荡手雷	22	7	19	0	71000001	88	72000001	54	0	45.9375	45.9375	0	0	0	0	0	0	0	[txt:size=18 color=white]增加特制手雷[txt:size=18 color=green]0.46%[txt:size=18 color=white]物理伤害；[txt:size=18 color=green]0.46%[txt:size=18 color=white]魔法伤害；		0	0	0	0	0	0	0	0	0	0	0	0	0
